date,ism_pmi,head_CPI,head_CPI_roc,head_CPI_bps,core_CPI,core_CPIyoy,CRB,10yr_rate,10yr_roc,per_chg_yoy,swiss10yr,swiss_roc,dxy,dxy_roc,ind_pro_man,wti,wti_roc_qoq,wti_yoy,ba_credit_spread,copper_fut,copper_chg_yoy,gold,gold_roc_qoq,gold_chg_yoy,copper/gold,silver,gold/silver,pmi,roc_pmi,rocpmi_bps,fed rate
8/1/1978,60.3,65.9,7.855973813,12.57106555,66.1,7.47967,,8.39,-0.356294537,1.11,3.31,-4.885057471,90,-5.719673162,47.1209,14.85,0,0,,,,208.7,13.33152321,41.9863,,5.478,38.09784593,46.8701,5.617048317,-8.071337283,8.04
9/1/1978,60.5,66.5,8.482871126,62.68973122,66.7,7.9288,,8.56,-0.696055684,1.15,3.25,-4.12979351,88.83,-5.025125628,47.3703,14.85,0,0,,,,217.1,18.60147501,41.29305,,5.632,38.54758523,47.1209,5.697033048,7.998473025,8.45
10/1/1978,60.1,67.1,8.928571429,44.5700303,67.2,8.3871,,8.96,4.672897196,1.34,3.07,-8.902077151,83.07,-8.65405762,47.7231,14.85,0,0,,,,242.6,20.99750623,51.52363,,6.168,39.33203632,47.3703,6.159545334,46.25122867,8.96
11/1/1978,61.3,67.5,8.870967742,-5.760368664,67.6,8.50722,,8.86,5.601907032,1.31,3.03,-8.459214502,90.22,0.244444444,48.1665,14.85,0,0,,,,193.4,-7.331097269,21.21402,,6,32.23333333,47.7231,6.670019446,51.04741118,9.76
12/1/1978,59.4,67.9,8.988764045,11.7796303,68,8.45295,,9.15,6.892523364,1.37,3.03,-6.769230769,86.5,-2.622987729,48.5285,14.85,0,0,,,,226,4.099493321,35.56763,,6.06,37.29372937,48.1665,7.46173754,79.17180935,10.03
1/1/1979,58.5,68.5,9.250398724,26.16346791,68.5,8.55784,,8.95,-0.111607143,1.01,3.11,1.302931596,88.86,6.97002528,48.1248,14.85,0,0,,,,233.7,-3.668590272,33.01941,,6.7,34.88059701,48.5285,7.069969398,-39.17681414,10.07
2/1/1979,58.2,69.2,9.841269841,59.08711172,69.2,9.14826,,9.17,3.498871332,1.13,3.08,1.650165017,88.18,-2.261139437,48.2899,15.85,6.734006734,6.73401,,,,251.55,30.0672182,37.85714,,7.712,32.61799793,48.1248,7.751417287,68.14478887,10.06
3/1/1979,57.7,69.9,10.25236593,41.10960893,69.8,9.40439,,9.11,-0.43715847,0.96,3.22,6.270627063,88.53,2.346820809,48.5268,15.85,6.734006734,6.73401,,,,240.35,6.349557522,32.58645,,7.451,32.25741511,48.2899,7.788752358,3.73350708,10.09
4/1/1979,56.2,70.6,10.48513302,23.27670897,70.3,9.33126,,9.35,4.469273743,1.11,3.21,3.215434084,89.98,1.260409633,47.7418,15.85,6.734006734,6.73401,,,,245.55,5.070603338,43.20588,,7.985,30.75140889,48.5268,6.450169349,-133.8583009,10.01
5/1/1979,54.4,71.4,10.69767442,21.25413983,70.8,9.42813,,9.06,-1.199563795,0.64,3.18,3.246753247,90.53,2.665003402,48.3654,18.1,14.1955836,21.88552,,,,274.85,9.262572053,49.89183,,8.7,31.59195402,47.7418,3.015917884,-343.4251465,10.24
6/1/1979,52.7,72.2,11.07692308,37.92486583,71.3,9.35583,,8.81,-3.293084523,0.19,3.45,7.142857143,87.85,-0.768101209,48.4134,19.1,20.50473186,28.61953,,,,277.5,15.45662575,50.90066,,8.653,32.06980238,48.3654,3.960191733,94.42738493,10.29
7/1/1979,51.3,73,11.45038168,37.34586025,71.9,9.60366,,9.01,-3.636363636,0.45,3.49,8.722741433,87.31,-2.967326072,48.4609,21.75,37.22397476,46.46465,,,,296.7,20.83078803,48.4917,,8.97,33.07692308,48.4134,3.235010011,-72.51817217,10.47
8/1/1979,49.5,73.7,11.83611533,38.57336469,72.7,9.98487,,9.24,1.986754967,0.85,3.51,10.37735849,87.19,-3.689384734,47.812,26.5,46.40883978,78.45118,,,,315.35,14.73531017,53.28027,,10.615,29.70796043,48.4609,3.394061459,15.90514478,10.94
9/1/1979,49.6,74.4,11.87969925,4.358392187,73.3,9.89505,,9.44,7.150964813,0.88,3.5,1.449275362,85.45,-2.731929425,47.9403,28.5,49.21465969,91.91919,,,,397.5,43.24324324,82.57071,,17.529,22.67670717,47.812,1.466652802,-192.7408658,11.43
10/1/1979,49,75.2,12.07153502,19.18357742,74,10.11905,,10.72,18.97891232,1.76,3.6,3.151862464,88.95,1.878364449,48.1137,29,33.33333333,95.2862,,,,382.25,28.83383889,55.85881,,16.35,23.37920489,47.9403,1.203285603,-26.33671986,13.77
11/1/1979,48,76,12.59259259,52.10575702,74.8,10.65089,,10.38,12.33766234,1.52,4.04,15.0997151,86.79,-0.458768207,47.9685,31,16.98113208,108.75421,,,,415.9,31.88520691,115.38462,,18.82,22.09883103,48.1137,0.818471558,-38.48140452,13.18
12/1/1979,44.8,76.9,13.25478645,66.21938581,75.7,11.32353,,10.33,9.427966102,1.18,4.04,15.42857143,85.82,0.433001755,48.156,32.5,14.03508772,118.85522,,,,512,28.80503145,133.40757,,34.45,14.86211901,47.9685,-0.411074087,-122.9545645,13.78
1/1/1980,46.2,78,13.86861314,61.3826688,76.7,11.9708,,11.13,3.824626866,2.18,4.48,24.44444444,86.14,-3.159078134,48.3631,32.5,12.06896552,118.85522,,,,653,70.83060824,186.63377,,34.6,18.87283237,48.156,-0.767590179,-35.65160922,13.82
2/1/1980,50.2,79,14.16184971,29.32365723,77.5,11.99422,,12.72,22.5433526,3.55,4.72,16.83168317,87.65,0.990897569,48.2709,37,19.35483871,133.43849,,,,637,53.16181774,155.08171,,35.3,18.04532578,48.3631,0.495170889,126.2761068,14.13
3/1/1980,43.6,80.1,14.59227468,43.04249671,78.6,12.60745,,12.64,22.36205227,3.53,5.1,26.23762376,93.58,9.04218131,47.917,38,16.92307692,139.74763,,,,495,-3.3203125,109.99374,,14.2,34.85915493,48.2709,-0.039345702,-53.45165907,17.19
4/1/1980,37.4,80.9,14.58923513,-0.303955063,79.5,13.08677,,10.76,-3.324348607,1.41,4.97,10.9375,88.11,2.286974692,46.8814,39.5,21.53846154,149.21136,,,,518,-20.67381317,113.28815,,12.5,41.44,47.917,-1.256625205,-121.7279503,17.61
5/1/1980,29.4,81.7,14.42577031,-16.34648194,80.1,13.13559,,10.25,-19.41823899,1.19,4.82,2.118644068,85.93,-1.962350257,45.4235,39.5,6.756756757,118.23204,,,,535.5,-15.93406593,91.73733,,13.95,38.38709677,46.8814,-1.802194304,-54.55690985,10.98
6/1/1980,30.3,82.5,14.26592798,-15.98423303,81,13.60449,,10.09,-20.17405063,1.28,4.72,-7.450980392,85.2,-8.954904894,44.7099,39.5,3.947368421,106.80628,,,,653.5,32.02020202,139.64551,,16.605,39.35561578,45.4235,-6.082654129,-428.0459825,9.47
7/1/1980,35,82.6,13.15068493,-111.5243046,80.8,12.3783,,10.76,0,1.75,4.6,-7.444668008,86.08,-2.303938259,44.1788,39.5,0,81.6092,,,,614.25,18.58108108,109.24327,,15.405,39.87341772,44.7099,-7.6497416,-156.7087472,9.03
8/1/1980,45.5,83.2,12.89009498,-26.05899519,81.3,11.82944,,11.55,12.68292683,2.31,4.87,1.037344398,85.85,-0.093099034,44.5309,38,-3.797468354,43.39623,,,,631.25,17.88048553,99.44925,,16.3,38.72699387,44.1788,-8.836195778,-118.6454178,9.61
9/1/1980,50.1,83.9,12.7688172,-12.12777753,82.1,12.00546,,11.86,17.54212091,2.42,4.87,3.177966102,86.02,0.962441315,45.2803,36,-8.860759494,26.31579,,,,666.75,2.027543994,68.76574,,20.72,32.17905405,44.5309,-6.862503137,197.3692641,10.87
10/1/1980,55.5,84.7,12.63297872,-13.58384809,83,12.16216,,12.46,15.79925651,1.74,4.69,1.956521739,88.38,2.671933086,46.137,36,-8.860759494,24.13793,,,,629,2.401302401,67.4786,,18.9,33.28042328,45.2803,-5.548567698,131.393544,12.81
11/1/1980,58.2,85.6,12.63157895,-0.139977604,83.9,12.16578,,12.72,10.12987013,2.34,4.68,-3.901437372,90.01,4.845661037,47.0082,36,-5.263157895,16.12903,,,,623,-1.306930693,48.96932,,18.59,33.5126412,46.137,-4.108393244,144.0174454,15.85
12/1/1980,53,86.4,12.35370611,-27.78728355,84.9,12.15324,,12.43,4.806070826,2.1,4.63,-4.928131417,90.39,5.080213904,47.1251,37,2.777777778,13.84615,,,,586,-12.11098613,12.5,,15.69,37.3486297,47.0082,-2.001938772,210.6454471,18.9
1/1/1981,49.2,87.2,11.79487179,-55.8834317,85.4,11.34289,,12.68,1.76565008,1.55,4.79,2.132196162,95.24,7.76193709,46.9789,38,5.555555556,16.92308,,,,506.5,-19.47535771,-24.02695,,13.25,38.22641509,47.1251,-2.140750893,-13.88121206,19.08
2/1/1981,48.8,88,11.39240506,-40.24667316,85.9,10.83871,,13.43,5.581761006,0.71,5.2,11.11111111,97.06,7.83246306,46.7234,38,5.555555556,2.7027,,,,489,-21.50882825,-23.39844,,12.175,40.16427105,46.9789,-2.862099411,-72.13485176,15.93
3/1/1981,49.6,88.6,10.61173533,-78.06697325,86.4,9.92366,,13.13,5.631536605,0.49,5.47,18.1425486,96.76,7.047239739,46.878,38,2.702702703,0,,,,513.75,-12.32935154,2.18579,,11.895,43.19041614,46.7234,-3.205865231,-34.37658209,14.7
4/1/1981,51.6,89.1,10.13597033,-47.57649971,87,9.43396,,14.11,11.27760252,3.35,5.48,14.40501044,100.45,5.470390592,47.1214,38,0,-3.79747,,,,482.75,-4.689042448,-7.36639,,11.09,43.53020739,46.878,-2.168332742,103.7532489,15.72
5/1/1981,53.5,89.7,9.791921665,-34.40486691,87.8,9.61298,,13.5,0.521221147,3.25,5.85,12.5,104.95,8.128992376,47.3428,38,0,-3.79747,,,,479.25,-1.993865031,-9.90779,,10.73,44.66449208,47.1214,0.511930104,268.0262847,18.52
6/1/1981,50.7,90.5,9.696969697,-9.495196766,88.6,9.38272,,13.86,5.559786748,3.77,5.62,2.742230347,107.71,11.31665978,47.089,36,-5.263157895,-8.86076,,,,426,-17.08029197,-36.37736,,8.555,49.79544126,47.3428,4.225345911,371.3415807,19.1
7/1/1981,46.7,91.5,10.7748184,107.7848705,89.8,11.13861,,14.67,3.968816442,3.91,5.51,0.547445255,111.72,11.2195122,47.1991,36,-5.263157895,-8.86076,,,,406,-15.89849819,-34.42557,,8.52,47.65258216,47.089,5.321192845,109.5846934,19.04
8/1/1981,48.3,92.2,10.81730769,4.248929037,90.7,11.56212,,15.41,14.14814815,3.86,5.84,-0.170940171,110.28,5.078608861,47.2307,36,-5.263157895,-5.26316,,,,427,-10.90245175,-32.85996,,9.295,45.93867671,47.1991,6.836536982,151.5344136,17.82
9/1/1981,42.5,93.1,10.96543504,14.81273494,91.8,11.81486,,15.84,14.28571429,3.98,6.13,9.074733096,107.73,0.018568378,46.9945,36,0,0,,,,428.75,0.645539906,-36.34328,,9.14,46.90919037,47.2307,6.062756423,-77.37805585,15.87
10/1/1981,40,93.4,10.27154664,-69.38884065,92.1,10.96386,,14.63,-0.272665303,2.17,5.99,8.711433757,106.13,-5.00358038,46.5648,35,-2.777777778,-2.77778,,,,427,5.172413793,-32.54717,,9.15,46.66666667,46.9945,3.785752303,-227.700412,15.08
11/1/1981,36.1,93.8,9.579439252,-69.21073828,92.5,10.2503,,13.13,-14.79558728,0.41,5.57,-4.623287671,103.18,-6.438157417,45.9601,36,0,0,,,,414.5,-2.927400468,-33.14562,,8.205,50.51797684,46.5648,0.927238442,-285.8513861,13.31
12/1/1981,37.8,94.1,8.912037037,-66.74022153,93,9.54064,,13.98,-11.74242424,1.55,5.39,-12.07177814,104.69,-2.821869489,45.1479,35,-2.777777778,-5.40541,,,,401,-6.472303207,-32.14589,,8.125,49.35384615,45.9601,-2.229611004,-315.6849446,12.37
1/1/1982,38.2,94.4,8.256880734,-65.51563031,93.3,9.25059,,14.14,-3.349282297,1.46,5.35,-10.68447412,108.03,1.790257232,44.0577,33.85,-3.285714286,-10.92105,,,,387,-9.367681499,-23.49754,,7.937,48.75897694,45.1479,-4.195640964,-196.602996,13.22
2/1/1982,38.3,94.7,7.613636364,-64.32443703,93.8,9.19674,,14.03,6.854531607,0.6,5.49,-1.436265709,111.93,8.480325645,45.2876,31.56,-12.33333333,-16.94737,,,,362.6,-12.52110977,-25.90515,,7.743,46.82939429,44.0577,-6.218110684,-202.246972,14.78
3/1/1982,36.8,94.7,6.884875847,-72.87605171,93.9,8.68056,,14.18,1.430615165,1.05,4.96,-7.977736549,114.73,9.590218741,44.8922,28.48,-18.62857143,-25.05263,,,,320.22,-20.1446384,-37.67623,,7.23,44.29045643,45.2876,-3.072978422,314.5132262,14.68
4/1/1982,37.8,95,6.621773288,-26.31025581,94.7,8.85057,,13.87,-1.909476662,-0.24,4.84,-9.53271028,111.6,3.304637601,44.5935,33.45,-1.1816839,-11.97368,,,,361.25,-6.65374677,-25.8316,,6.86,52.66034985,44.8922,-4.236102223,-116.3123801,14.94
5/1/1982,35.5,95.9,6.911928651,29.01553626,95.4,8.65604,,13.71,-2.2808268,0.21,4.77,-13.1147541,112.79,0.768337354,44.5046,35.93,13.84664132,-5.44737,,,,325.25,-10.30060673,-32.01044,,6.295,51.66799047,44.5935,-5.364653852,-112.8551629,14.45
6/1/1982,38.3,97,7.182320442,27.03917909,96.1,8.46501,,14.44,1.833568406,0.58,5.05,1.814516129,119.04,3.756646039,44.4258,35.07,23.13904494,-2.58333,,,,317.5,-0.849416026,-25.50415,,6.021,52.7321043,44.5046,-5.994998183,-63.03443319,14.15
7/1/1982,38.4,97.5,6.557377049,-62.49433928,96.7,7.68374,,13.68,-1.369863014,-0.99,4.73,-2.272727273,119.05,6.67562724,44.384,34.16,2.122571001,-5.11111,,,,342.9,-5.079584775,-15.48427,,6.682,51.31697097,44.4258,-5.655673299,33.9324884,12.59
8/1/1982,38.3,97.7,5.965292842,-59.20842075,97.1,7.05623,,12.81,-6.564551422,-2.6,4.35,-8.805031447,120.29,6.649525667,43.9721,33.95,-5.51071528,-5.69444,,,,411.5,26.51806303,-3.73678,,7.87,52.28716645,44.384,-5.964308641,-30.8635342,10.12
9/1/1982,38.8,97.7,4.940923738,-102.4369104,97.2,5.88235,,11.73,-18.76731302,-4.11,4.08,-19.20792079,122.2,2.654569892,43.8579,35.63,1.596806387,-1.02778,,,,397,25.03937008,-7.44431,,8.24,48.17961165,43.9721,-6.899326074,-93.50174325,10.31
10/1/1982,39.4,98.1,5.032119914,9.119617643,97.5,5.86319,,10.71,-21.71052632,-3.92,3.9,-17.54756871,124.78,4.813103738,43.3318,35.68,4.449648712,1.94286,,,,418.2,21.95975503,-1.6317,,10.09,41.44697721,43.8579,-6.674398068,22.49280061,9.71
11/1/1982,39.2,98,4.47761194,-55.4507974,97.3,5.18919,,10.79,-15.76893052,-2.34,3.87,-11.03448276,121,0.590240253,43.0275,34.15,0.58910162,-5.13889,,,,436,5.953827461,3.06859,,10.09,43.2111001,43.3318,-6.943012748,-26.861468,9.2
12/1/1982,42.8,97.7,3.825717322,-65.18946183,97.2,4.51613,,10.36,-11.67945439,-3.62,3.79,-7.107843137,117.36,-3.960720131,42.8779,31.72,-10.9738984,-9.37143,,,,456.9,15.08816121,12,,10.93,41.80237877,43.0275,-6.380752,56.22607477,8.95
1/1/1983,46,97.9,3.707627119,-11.80902034,97.6,4.60879,,10.8,0.840336134,-3.34,3.86,-1.025641026,121.12,-2.933162366,43.935,31.19,-12.58408072,-7.8582,,,,499.5,19.44045911,29.5557,,14.25,35.05263158,42.8779,-5.02791935,135.2832651,8.68
2/1/1983,54.4,98,3.48468849,-22.29386287,98,4.47761,,10.27,-4.819277108,-3.76,3.86,-0.258397933,120.35,-0.537190083,43.91,28.95,-15.22693997,-8.26996,,,,408.5,-6.30733945,15.55403,,10.3,39.66019417,43.935,-0.278498424,474.9420926,8.51
3/1/1983,53.9,98.1,3.590285111,10.55966209,98.2,4.57934,,10.62,2.50965251,-3.56,4.14,9.234828496,122.21,4.132583504,44.323,28.82,-9.142496847,1.19382,,,,414.7,-9.236156708,29.25117,,10.682,38.82231792,43.91,-3.041892262,-276.3393838,8.77
4/1/1983,54.2,98.8,4,40.97148891,98.6,4.11827,,10.27,-4.907407407,-3.6,4.06,5.18134715,122.39,1.048546896,44.8522,30.61,-1.859570375,-8.49028,,,,429.2,-14.07407407,20.11212,,12.058,35.59462597,44.323,-1.267926277,177.3965985,8.8
5/1/1983,56.1,99.2,3.441084463,-55.8915537,98.9,3.66876,,10.81,5.258033106,-2.9,4.18,8.29015544,123.79,2.858329871,45.4357,30,3.626943005,-16.50431,,,,437.5,7.099143207,34.86943,,12.9,33.91472868,44.8522,0.580129391,184.8055668,8.63
6/1/1983,57.5,99.4,2.474226804,-96.68576589,99.2,3.22581,,10.96,3.201506591,-3.48,4.28,3.381642512,124.94,2.23385975,45.8074,31,7.564191534,-11.60536,,,,416,0.313479624,32.72293,,11.582,35.91780349,45.4357,2.092143284,151.2013893,8.98
7/1/1983,63.6,99.8,2.358974359,-11.52524451,99.8,3.20579,,11.76,14.50827653,-1.92,4.2,3.448275862,128.44,4.943214315,46.5099,31.66,3.430251552,-7.3185,,,,422,-1.677539609,23.28467,,11.815,35.71730851,45.8074,3.109904605,101.7761321,9.37
8/1/1983,63.1,100.1,2.456499488,9.752512925,100.1,3.0896,,11.98,10.82331175,-0.83,4.45,6.459330144,130.84,5.695128847,46.8646,31.91,6.366666667,-6.00884,,,,414.2,-5.325714286,1.19629,,12.1,34.23140496,46.5099,4.789789113,167.9884508,9.56
9/1/1983,62.5,100.4,2.763561924,30.7062436,100.5,3.39506,,11.44,4.379562044,-0.29,4.39,2.570093458,128.35,2.729310069,47.7979,31.11,0.35483871,-12.68594,,,,405,-2.644230769,2.34326,,10.9,37.1559633,46.8646,6.578034708,178.8245595,9.45
10/1/1983,64.4,100.8,2.752293578,-1.126834628,101,3.58974,,11.74,-0.170068027,1.03,4.26,1.428571429,128.4,-0.031142946,48.3297,30.41,-3.948199621,-14.77018,,,,382,-9.478672986,-9.12322,,8.4,45.47619048,47.7979,8.983558264,240.5523556,9.48
11/1/1983,66,101.1,3.163265306,41.09717281,101.5,4.31655,,11.63,-2.921535893,0.84,4.25,-4.494382022,130.64,-0.152858453,48.5227,29.84,-6.486994673,-12.62079,,,,405,-2.221149203,-5.25394,,9.62,42.0997921,48.3297,11.53402351,255.0465247,9.34
12/1/1983,69.9,101.4,3.787103378,62.38380716,101.8,4.73251,,11.82,3.321678322,1.46,4.16,-5.239179954,131.79,2.680171406,48.6894,29.24,-6.010928962,-7.81841,,,,381.5,-5.802469136,-14.84375,,9.02,42.29490022,48.5227,12.77136715,123.7343637,9.47
1/1/1984,60.5,102.1,4.290091931,50.29885529,102.5,5.02049,,11.67,-0.596252129,0.87,4.31,1.17370892,135.51,5.537383178,49.5933,29.69,-2.367642223,-4.80923,,,,373.7,-2.172774869,-26.06362,,8.605,43.4282394,48.6894,13.55360221,78.22350564,9.56
2/1/1984,61.3,102.6,4.693877551,40.37856205,102.8,4.89796,,12.04,3.525365434,1.77,4.39,3.294117647,128.25,-1.829454991,50.1113,30.145,1.022117962,4.12781,,,,394.2,-2.666666667,-5.51519,,9.66,40.80745342,49.5933,12.87879822,-67.48039807,9.59
3/1/1984,58.9,102.9,4.892966361,19.90888098,103.2,5.09165,,12.53,6.00676819,1.91,4.377,5.216346154,128.22,-2.708854997,50.3435,30.761,5.201778386,6.73491,,,,388.5,1.834862385,-6.21605,,9.82,39.56211813,50.1113,14.12275108,124.3952857,9.91
4/1/1984,61,103.3,4.55465587,-33.83104904,103.7,5.17241,,12.82,9.854327335,2.55,4.471,3.73549884,132.64,-2.117924876,50.6151,30.618,3.125631526,0.02614,,,,375.8,0.561948087,-12.20537,,8.955,41.96538247,50.3435,13.58324121,-53.95098752,10.29
5/1/1984,58.6,103.5,4.334677419,-21.99784511,104.1,5.25784,,13.91,15.53156146,3.1,4.635,5.580865604,133.69,4.2417154,50.7352,30.52,1.243987394,1.73333,,,,384.2,-2.536783359,-12.65376,,9.261,41.48580067,50.6151,12.84864511,-73.45961011,10.32
6/1/1984,58.1,103.7,4.325955734,-0.872168495,104.5,5.34274,,13.84,10.45490822,2.88,4.529,3.472698195,136.26,6.270472625,50.9641,29.967,-2.581190468,-3.33226,,,,373,-3.98970399,-9.95801,,8.38,44.51073986,50.7352,11.66373578,-118.4909321,11.06
7/1/1984,56.1,104.1,4.308617234,-1.733849994,105,5.21042,,12.91,0.702028081,1.15,4.66,4.227242228,141.29,6.521411339,51.1994,28.752,-6.094454243,-9.18509,,,,342.3,-8.914316126,-19.10006,,7.018,48.77457965,50.9641,11.25735143,-40.63843526,11.23
8/1/1984,53,104.4,4.295704296,-1.291293876,105.4,5.29471,,12.79,-8.051761323,0.81,4.618,-0.366774542,140.33,4.96671404,51.2696,29.25,-4.161205767,-8.33594,,,,348.2,-9.370119729,-16.1158,,7.452,46.72571122,51.1994,10.08279958,-117.4551856,11.64
9/1/1984,50,104.7,4.282868526,-1.283576981,105.8,5.27363,,12.47,-9.898843931,1.03,4.68,3.334069331,147.55,8.285630412,51.1514,29.311,-2.189074649,-5.78271,,,,343.7,-7.855227882,-14.81436,,7.48,45.94919786,51.2696,9.399418751,-68.3380825,11.3
10/1/1984,50.8,105.1,4.265873016,-1.699551002,106.2,5.14851,,11.79,-8.675445391,0.05,4.74,1.716738197,146.39,3.609597282,51.3382,28.765,0.045214246,-5.4094,,,,333.5,-2.570844289,-12.77705,,7.223,46.17195071,51.1514,7.015998611,-238.342014,9.99
11/1/1984,50.3,105.3,4.154302671,-11.15703452,106.4,4.82759,,11.58,-9.460516028,-0.05,4.622,0.086617583,149.21,6.327941281,51.5145,28.098,-3.938461538,-5.8378,,,,329,-5.514072372,-19.01417,,7.019,46.8727739,51.3382,6.224950703,-79.10479076,9.43
12/1/1984,50.6,105.5,4.043392505,-11.09101657,106.8,4.91159,,11.55,-7.377706496,-0.27,4.603,-1.645299145,151.47,2.656726533,51.6949,25.429,-13.24417454,-13.03352,,,,308.3,-10.29967995,-19.00393,,6.383,48.30017233,51.5145,6.165773957,-5.917674585,8.38
1/1/1985,50.3,105.7,3.525954946,-51.74375588,107.1,4.4878,,11.17,-5.258693808,-0.5,4.706,-0.717299578,152.72,4.324065851,51.4962,25.641,-10.86042065,-13.63759,,,,306.6,-8.065967016,-18.0156,,6.352,48.26826196,51.6949,6.172801472,0.702751485,8.35
2/1/1985,49.9,106.3,3.606237817,8.028287063,107.7,4.76654,,11.91,2.849740933,-0.13,4.93,6.663781913,160.41,7.506199316,51.2861,27.271,-2.943269984,-9.53392,,,,287.7,-12.55319149,-26.7524,,5.625,51.14666667,51.4962,3.837010241,-233.5791231,8.5
3/1/1985,47.8,106.8,3.790087464,18.38496468,108.1,4.74806,,11.65,0.865800866,-0.88,4.866,5.713665001,149.18,-1.511850531,51.6954,28.238,11.04644304,-8.20194,,,,329.2,6.779111255,-15.1094,,6.687,49.22984896,51.2861,2.344381407,-149.2628834,8.58
4/1/1985,48.2,107,3.581800581,-20.82868827,108.4,4.5323,,11.41,2.148612355,-1.41,4.761,1.168720782,149.7,-1.977475118,51.4761,28.805,12.33961234,-5.92135,,,,321.3,4.794520548,-13.70282,,6.165,52.11678832,51.6954,2.685351634,34.09702273,8.27
5/1/1985,47.1,107.2,3.574879227,-0.692135378,108.8,4.51489,,10.28,-13.68597817,-3.63,4.737,-3.914807302,147.86,-7.823701764,51.5792,27.623,1.290748414,-9.49214,,,,314,9.141466806,-18.33355,,6.156,51.0071475,51.4761,1.701073395,-98.42782392,7.97
6/1/1985,47.8,107.5,3.664416586,8.953735925,109.1,4.40191,,10.25,-12.01716738,-3.59,4.776,-1.849568434,146.12,-2.051213299,51.6713,27.143,-3.877753382,-9.4237,,,,317.7,-3.493317132,-15.65623,,6.108,52.01375246,51.5792,1.663539318,-3.753407722,7.53
7/1/1985,47.9,107.7,3.458213256,-20.62033298,109.4,4.19048,,10.57,-7.36196319,-2.34,4.779,0.378071834,137.26,-8.30995324,51.362,27.329,-5.124110398,-4.94922,,,,327.5,1.929660753,-3.95199,,6.284,52.11648631,51.6713,1.387643459,-27.5895859,7.88
8/1/1985,47.7,107.9,3.352490421,-10.5722835,109.8,4.17457,,10.28,0,-2.51,4.686,-1.076630779,138.2,-6.533207088,51.6709,27.755,0.477862651,-5.11111,,,,333.2,6.114649682,-3.43687,,6.24,53.3974359,51.362,0.317581847,-107.0061612,7.9
9/1/1985,49.9,108.1,3.247373448,-10.51169735,110,3.96975,,10.31,0.585365854,-2.16,4.65,-2.638190955,132.12,-9.581166165,51.7546,28.289,4.222083042,-3.48675,,,,326,2.612527542,-5.12858,,6.013,54.21586562,51.6709,0.782725046,46.5143199,7.92
10/1/1985,50.9,108.5,3.235014272,-1.235917582,110.5,4.04896,,10.01,-5.298013245,-1.78,4.575,-4.268675455,129.39,-5.733644179,51.6228,29.538,8.082988767,2.68729,,,,325.3,-0.671755725,-2.61584,,6.084,53.46811308,51.7546,1.179244361,39.65193152,7.99
11/1/1985,52,109,3.51377018,27.87559083,111.1,4.41729,,9.59,-6.712062257,-1.99,4.514,-3.670507896,124.99,-9.558610709,51.9762,30.813,11.01783462,9.66261,,,,328.4,-1.44057623,-0.36519,,6.085,53.96877568,51.6228,0.554363028,-62.48813329,8.05
12/1/1985,50.7,109.5,3.791469194,27.76990139,111.4,4.30712,,9,-12.70611057,-2.55,4.421,-4.924731183,123.46,-6.55464729,52.1894,27.228,-3.750574428,7.0746,,,,329.7,1.134969325,5.82524,,5.826,56.59114315,51.9762,0.896252511,34.18894835,8.27
1/1/1986,51.2,109.9,3.973509934,18.20407395,111.9,4.48179,,9.08,-9.290709291,-2.09,4.414,-3.519125683,121.52,-6.082386583,52.7764,22.945,-22.32040084,-10.51441,1.386363636,,,350.5,7.746695358,16.10364,,6.037,58.0586384,52.1894,0.956574053,6.032154133,8.14
2/1/1986,51,109.7,3.198494826,-77.50151078,112.2,4.17827,,8.13,-15.22419187,-3.78,4.258,-5.671245016,115.08,-7.928634291,52.5177,15.442,-49.88478889,-43.37575,1.442631579,,,338.1,2.953714982,16.43718,,5.63,60.05328597,52.7764,2.486008676,152.9434624,7.86
3/1/1986,51,109.1,2.153558052,-104.4936774,112.5,4.07031,,7.39,-17.88888889,-4.26,4.173,-5.60959059,117.92,-4.487283331,52.3429,12.618,-53.65799912,-55.31553,1.495,,,338.1,2.547770701,4.76046,,5.13,65.90643275,52.5177,2.401430407,-8.45782693,7.48
4/1/1986,49.7,108.7,1.588785047,-56.47730057,112.9,4.15129,,7.38,-18.72246696,-4.03,4.261,-3.46624377,111.77,-8.023370639,52.4278,12.847,-44.00958815,-55.4001,1.400454545,,,345.7,-1.369472183,6.19128,,5.127,67.42734543,52.3429,1.252529239,-114.8901168,6.99
5/1/1986,53.4,109,1.679104478,9.031943088,113.1,3.95221,,8.05,-0.98400984,-2.23,4.396,3.240958196,117.51,2.111574557,52.5065,15.444,0.01295169,-44.09007,1.195714286,,,339.98,0.556048506,9.64394,,5.239,64.89406375,52.4278,1.848819161,59.62899222,6.85
6/1/1986,50.5,109.4,1.76744186,8.833738285,113.4,3.94134,,7.35,-0.541271989,-2.9,4.426,6.062784567,111.61,-5.351085482,52.3386,13.469,6.744333492,-50.37763,1.20952381,,,343.52,1.603076013,9.16272,,5.102,67.33045864,52.5065,1.797817725,-5.100143576,6.92
7/1/1986,48,109.5,1.671309192,-9.613266826,113.8,4.02194,,7.34,-0.54200542,-3.23,4.317,1.314245482,108.04,-3.337210343,52.596,11.575,-9.901144236,-57.64572,1.284545455,,,354.64,2.586057275,9.03688,,5.098,69.56453511,52.3386,1.291432575,-50.63851502,6.56
